image,label,label_id
data\raw\food-101\images\lasagna\741547.jpg,lasagna,58
data\raw\food-101\images\ramen\167513.jpg,ramen,80
data\raw\food-101\images\macaroni_and_cheese\2298549.jpg,macaroni_and_cheese,61
data\raw\food-101\images\waffles\204242.jpg,waffles,99
data\raw\food-101\images\lasagna\926925.jpg,lasagna,58
data\raw\food-101\images\pancakes\3172275.jpg,pancakes,71
data\raw\food-101\images\nachos\3025131.jpg,nachos,65
data\raw\food-101\images\grilled_cheese_sandwich\2756031.jpg,grilled_cheese_sandwich,48
data\raw\food-101\images\guacamole\1489553.jpg,guacamole,50
data\raw\food-101\images\mussels\3571644.jpg,mussels,64
data\raw\food-101\images\cheese_plate\3172077.jpg,cheese_plate,15
data\raw\food-101\images\spaghetti_carbonara\1658260.jpg,spaghetti_carbonara,90
data\raw\food-101\images\pork_chop\2888066.jpg,pork_chop,76
data\raw\food-101\images\churros\589371.jpg,churros,22
data\raw\food-101\images\breakfast_burrito\1386823.jpg,breakfast_burrito,9
data\raw\food-101\images\baklava\1610364.jpg,baklava,2
data\raw\food-101\images\eggs_benedict\3917453.jpg,eggs_benedict,33
data\raw\food-101\images\gnocchi\85359.jpg,gnocchi,46
data\raw\food-101\images\lasagna\2244581.jpg,lasagna,58
data\raw\food-101\images\crab_cakes\3018362.jpg,crab_cakes,25
data\raw\food-101\images\hummus\3626094.jpg,hummus,56
data\raw\food-101\images\eggs_benedict\1255385.jpg,eggs_benedict,33
data\raw\food-101\images\deviled_eggs\1612186.jpg,deviled_eggs,29
data\raw\food-101\images\waffles\2006225.jpg,waffles,99
data\raw\food-101\images\hot_dog\1590430.jpg,hot_dog,54
data\raw\food-101\images\caprese_salad\297661.jpg,caprese_salad,12
data\raw\food-101\images\beef_carpaccio\67641.jpg,beef_carpaccio,3
data\raw\food-101\images\guacamole\724371.jpg,guacamole,50
data\raw\food-101\images\red_velvet_cake\2832963.jpg,red_velvet_cake,82
data\raw\food-101\images\fish_and_chips\1257070.jpg,fish_and_chips,37
data\raw\food-101\images\ramen\3192300.jpg,ramen,80
data\raw\food-101\images\red_velvet_cake\1847533.jpg,red_velvet_cake,82
data\raw\food-101\images\edamame\2146003.jpg,edamame,32
data\raw\food-101\images\french_toast\3167233.jpg,french_toast,41
data\raw\food-101\images\macarons\2573153.jpg,macarons,62
data\raw\food-101\images\poutine\2568651.jpg,poutine,77
data\raw\food-101\images\tacos\2573469.jpg,tacos,95
data\raw\food-101\images\pancakes\3060171.jpg,pancakes,71
data\raw\food-101\images\hot_dog\94430.jpg,hot_dog,54
data\raw\food-101\images\foie_gras\1148906.jpg,foie_gras,38
data\raw\food-101\images\cup_cakes\2357056.jpg,cup_cakes,28
data\raw\food-101\images\filet_mignon\3594907.jpg,filet_mignon,36
data\raw\food-101\images\deviled_eggs\1654615.jpg,deviled_eggs,29
data\raw\food-101\images\beignets\3019700.jpg,beignets,6
data\raw\food-101\images\foie_gras\1996247.jpg,foie_gras,38
data\raw\food-101\images\huevos_rancheros\3050063.jpg,huevos_rancheros,55
data\raw\food-101\images\frozen_yogurt\2008392.jpg,frozen_yogurt,44
data\raw\food-101\images\lobster_roll_sandwich\2377899.jpg,lobster_roll_sandwich,60
data\raw\food-101\images\escargots\3854585.jpg,escargots,34
data\raw\food-101\images\bibimbap\627706.jpg,bibimbap,7
data\raw\food-101\images\pho\1046303.jpg,pho,74
data\raw\food-101\images\prime_rib\2994323.jpg,prime_rib,78
data\raw\food-101\images\sushi\381021.jpg,sushi,94
data\raw\food-101\images\spaghetti_carbonara\422278.jpg,spaghetti_carbonara,90
data\raw\food-101\images\cannoli\2057800.jpg,cannoli,11
data\raw\food-101\images\crab_cakes\702076.jpg,crab_cakes,25
data\raw\food-101\images\guacamole\3033605.jpg,guacamole,50
data\raw\food-101\images\beef_tartare\2651266.jpg,beef_tartare,4
data\raw\food-101\images\cup_cakes\2854143.jpg,cup_cakes,28
data\raw\food-101\images\ramen\169214.jpg,ramen,80
data\raw\food-101\images\churros\958499.jpg,churros,22
data\raw\food-101\images\hamburger\1781176.jpg,hamburger,52
data\raw\food-101\images\sashimi\3057527.jpg,sashimi,85
data\raw\food-101\images\dumplings\113059.jpg,dumplings,31
data\raw\food-101\images\samosa\3588854.jpg,samosa,84
data\raw\food-101\images\beef_tartare\1312979.jpg,beef_tartare,4
data\raw\food-101\images\grilled_cheese_sandwich\2757463.jpg,grilled_cheese_sandwich,48
data\raw\food-101\images\miso_soup\2409373.jpg,miso_soup,63
data\raw\food-101\images\seaweed_salad\2990579.jpg,seaweed_salad,87
data\raw\food-101\images\fried_calamari\617126.jpg,fried_calamari,42
data\raw\food-101\images\macarons\514846.jpg,macarons,62
data\raw\food-101\images\shrimp_and_grits\1554671.jpg,shrimp_and_grits,88
data\raw\food-101\images\frozen_yogurt\1570231.jpg,frozen_yogurt,44
data\raw\food-101\images\edamame\3179279.jpg,edamame,32
data\raw\food-101\images\ravioli\1330796.jpg,ravioli,81
data\raw\food-101\images\hot_dog\1576105.jpg,hot_dog,54
data\raw\food-101\images\beet_salad\298200.jpg,beet_salad,5
data\raw\food-101\images\garlic_bread\332968.jpg,garlic_bread,45
data\raw\food-101\images\mussels\679883.jpg,mussels,64
data\raw\food-101\images\beet_salad\2940332.jpg,beet_salad,5
data\raw\food-101\images\lobster_roll_sandwich\1172105.jpg,lobster_roll_sandwich,60
data\raw\food-101\images\oysters\538257.jpg,oysters,68
data\raw\food-101\images\lasagna\3259219.jpg,lasagna,58
data\raw\food-101\images\paella\1231193.jpg,paella,70
data\raw\food-101\images\donuts\2552806.jpg,donuts,30
data\raw\food-101\images\oysters\1456995.jpg,oysters,68
data\raw\food-101\images\baklava\3622553.jpg,baklava,2
data\raw\food-101\images\creme_brulee\3447009.jpg,creme_brulee,26
data\raw\food-101\images\edamame\1565127.jpg,edamame,32
data\raw\food-101\images\french_toast\3370183.jpg,french_toast,41
data\raw\food-101\images\panna_cotta\1001332.jpg,panna_cotta,72
data\raw\food-101\images\cannoli\2094993.jpg,cannoli,11
data\raw\food-101\images\carrot_cake\2561590.jpg,carrot_cake,13
data\raw\food-101\images\apple_pie\2034923.jpg,apple_pie,0
data\raw\food-101\images\pulled_pork_sandwich\1818299.jpg,pulled_pork_sandwich,79
data\raw\food-101\images\dumplings\1933950.jpg,dumplings,31
data\raw\food-101\images\garlic_bread\1493081.jpg,garlic_bread,45
data\raw\food-101\images\fried_rice\1138205.jpg,fried_rice,43
data\raw\food-101\images\sushi\3203091.jpg,sushi,94
data\raw\food-101\images\french_onion_soup\1505015.jpg,french_onion_soup,40
data\raw\food-101\images\creme_brulee\2272244.jpg,creme_brulee,26
data\raw\food-101\images\tacos\2249620.jpg,tacos,95
data\raw\food-101\images\hummus\447805.jpg,hummus,56
data\raw\food-101\images\cannoli\1878084.jpg,cannoli,11
data\raw\food-101\images\frozen_yogurt\1650642.jpg,frozen_yogurt,44
data\raw\food-101\images\french_onion_soup\562192.jpg,french_onion_soup,40
data\raw\food-101\images\caprese_salad\3579079.jpg,caprese_salad,12
data\raw\food-101\images\gyoza\2242739.jpg,gyoza,51
data\raw\food-101\images\ramen\1531879.jpg,ramen,80
data\raw\food-101\images\prime_rib\582564.jpg,prime_rib,78
data\raw\food-101\images\eggs_benedict\148636.jpg,eggs_benedict,33
data\raw\food-101\images\gnocchi\3313967.jpg,gnocchi,46
data\raw\food-101\images\lobster_bisque\2941244.jpg,lobster_bisque,59
data\raw\food-101\images\cannoli\1168154.jpg,cannoli,11
data\raw\food-101\images\sushi\3834718.jpg,sushi,94
data\raw\food-101\images\baby_back_ribs\3863637.jpg,baby_back_ribs,1
data\raw\food-101\images\prime_rib\1140649.jpg,prime_rib,78
data\raw\food-101\images\shrimp_and_grits\862682.jpg,shrimp_and_grits,88
data\raw\food-101\images\chicken_quesadilla\3496998.jpg,chicken_quesadilla,18
data\raw\food-101\images\seaweed_salad\1189417.jpg,seaweed_salad,87
data\raw\food-101\images\ceviche\2570871.jpg,ceviche,14
data\raw\food-101\images\creme_brulee\1727538.jpg,creme_brulee,26
data\raw\food-101\images\waffles\2681437.jpg,waffles,99
data\raw\food-101\images\seaweed_salad\3012252.jpg,seaweed_salad,87
data\raw\food-101\images\cheese_plate\1478541.jpg,cheese_plate,15
data\raw\food-101\images\omelette\572088.jpg,omelette,66
data\raw\food-101\images\beef_tartare\2936728.jpg,beef_tartare,4
data\raw\food-101\images\beef_tartare\948352.jpg,beef_tartare,4
data\raw\food-101\images\poutine\478678.jpg,poutine,77
data\raw\food-101\images\chicken_curry\32479.jpg,chicken_curry,17
data\raw\food-101\images\beef_tartare\2426755.jpg,beef_tartare,4
data\raw\food-101\images\eggs_benedict\839418.jpg,eggs_benedict,33
data\raw\food-101\images\french_toast\927762.jpg,french_toast,41
data\raw\food-101\images\ice_cream\3381633.jpg,ice_cream,57
data\raw\food-101\images\french_toast\526804.jpg,french_toast,41
data\raw\food-101\images\croque_madame\2960910.jpg,croque_madame,27
data\raw\food-101\images\chicken_curry\3071734.jpg,chicken_curry,17
data\raw\food-101\images\edamame\2534513.jpg,edamame,32
data\raw\food-101\images\macarons\244727.jpg,macarons,62
data\raw\food-101\images\pho\463907.jpg,pho,74
data\raw\food-101\images\miso_soup\1365299.jpg,miso_soup,63
data\raw\food-101\images\french_onion_soup\1625195.jpg,french_onion_soup,40
data\raw\food-101\images\bruschetta\1782105.jpg,bruschetta,10
data\raw\food-101\images\pulled_pork_sandwich\2691704.jpg,pulled_pork_sandwich,79
data\raw\food-101\images\baby_back_ribs\1995647.jpg,baby_back_ribs,1
data\raw\food-101\images\sushi\268990.jpg,sushi,94
data\raw\food-101\images\lobster_roll_sandwich\3176323.jpg,lobster_roll_sandwich,60
data\raw\food-101\images\french_onion_soup\658303.jpg,french_onion_soup,40
data\raw\food-101\images\chicken_curry\718906.jpg,chicken_curry,17
data\raw\food-101\images\french_toast\856509.jpg,french_toast,41
data\raw\food-101\images\risotto\3664587.jpg,risotto,83
data\raw\food-101\images\oysters\3143669.jpg,oysters,68
data\raw\food-101\images\hummus\692659.jpg,hummus,56
data\raw\food-101\images\chocolate_cake\13907.jpg,chocolate_cake,20
data\raw\food-101\images\guacamole\406267.jpg,guacamole,50
data\raw\food-101\images\tacos\3498952.jpg,tacos,95
data\raw\food-101\images\beef_carpaccio\2789409.jpg,beef_carpaccio,3
data\raw\food-101\images\lobster_bisque\1172071.jpg,lobster_bisque,59
data\raw\food-101\images\baklava\3608369.jpg,baklava,2
data\raw\food-101\images\french_fries\872441.jpg,french_fries,39
data\raw\food-101\images\red_velvet_cake\588552.jpg,red_velvet_cake,82
data\raw\food-101\images\clam_chowder\340468.jpg,clam_chowder,23
data\raw\food-101\images\strawberry_shortcake\1710939.jpg,strawberry_shortcake,93
data\raw\food-101\images\spring_rolls\2499406.jpg,spring_rolls,91
data\raw\food-101\images\strawberry_shortcake\3100440.jpg,strawberry_shortcake,93
data\raw\food-101\images\falafel\3803343.jpg,falafel,35
data\raw\food-101\images\sushi\1988804.jpg,sushi,94
data\raw\food-101\images\sushi\2158348.jpg,sushi,94
data\raw\food-101\images\chicken_wings\2138147.jpg,chicken_wings,19
data\raw\food-101\images\tuna_tartare\3321598.jpg,tuna_tartare,98
data\raw\food-101\images\red_velvet_cake\2913322.jpg,red_velvet_cake,82
data\raw\food-101\images\hot_dog\51048.jpg,hot_dog,54
data\raw\food-101\images\chicken_quesadilla\273422.jpg,chicken_quesadilla,18
data\raw\food-101\images\churros\2842152.jpg,churros,22
data\raw\food-101\images\tiramisu\2561056.jpg,tiramisu,97
data\raw\food-101\images\french_fries\2224231.jpg,french_fries,39
data\raw\food-101\images\prime_rib\1026906.jpg,prime_rib,78
data\raw\food-101\images\frozen_yogurt\266214.jpg,frozen_yogurt,44
data\raw\food-101\images\lobster_roll_sandwich\620935.jpg,lobster_roll_sandwich,60
data\raw\food-101\images\clam_chowder\2784288.jpg,clam_chowder,23
data\raw\food-101\images\pulled_pork_sandwich\1244155.jpg,pulled_pork_sandwich,79
data\raw\food-101\images\grilled_salmon\1553390.jpg,grilled_salmon,49
data\raw\food-101\images\clam_chowder\3008112.jpg,clam_chowder,23
data\raw\food-101\images\beef_carpaccio\57481.jpg,beef_carpaccio,3
data\raw\food-101\images\deviled_eggs\1309749.jpg,deviled_eggs,29
data\raw\food-101\images\miso_soup\730018.jpg,miso_soup,63
data\raw\food-101\images\risotto\2865792.jpg,risotto,83
data\raw\food-101\images\lobster_roll_sandwich\473376.jpg,lobster_roll_sandwich,60
data\raw\food-101\images\risotto\233478.jpg,risotto,83
data\raw\food-101\images\ice_cream\1774439.jpg,ice_cream,57
data\raw\food-101\images\pizza\129666.jpg,pizza,75
data\raw\food-101\images\donuts\3654140.jpg,donuts,30
data\raw\food-101\images\nachos\1093162.jpg,nachos,65
data\raw\food-101\images\seaweed_salad\329465.jpg,seaweed_salad,87
data\raw\food-101\images\pho\1316711.jpg,pho,74
data\raw\food-101\images\shrimp_and_grits\3698134.jpg,shrimp_and_grits,88
data\raw\food-101\images\seaweed_salad\1622132.jpg,seaweed_salad,87
data\raw\food-101\images\donuts\3213086.jpg,donuts,30
data\raw\food-101\images\breakfast_burrito\1793525.jpg,breakfast_burrito,9
data\raw\food-101\images\french_fries\2077845.jpg,french_fries,39
data\raw\food-101\images\nachos\2255726.jpg,nachos,65
data\raw\food-101\images\ravioli\1773169.jpg,ravioli,81
data\raw\food-101\images\chicken_quesadilla\2163185.jpg,chicken_quesadilla,18
data\raw\food-101\images\falafel\2912956.jpg,falafel,35
data\raw\food-101\images\ice_cream\1397107.jpg,ice_cream,57
data\raw\food-101\images\oysters\465086.jpg,oysters,68
data\raw\food-101\images\bruschetta\713493.jpg,bruschetta,10
data\raw\food-101\images\oysters\1402978.jpg,oysters,68
data\raw\food-101\images\poutine\1203763.jpg,poutine,77
data\raw\food-101\images\baby_back_ribs\2053235.jpg,baby_back_ribs,1
data\raw\food-101\images\fried_rice\62436.jpg,fried_rice,43
data\raw\food-101\images\mussels\3208348.jpg,mussels,64
data\raw\food-101\images\carrot_cake\1612316.jpg,carrot_cake,13
data\raw\food-101\images\omelette\2284468.jpg,omelette,66
data\raw\food-101\images\ice_cream\101858.jpg,ice_cream,57
data\raw\food-101\images\guacamole\3556914.jpg,guacamole,50
data\raw\food-101\images\guacamole\2646371.jpg,guacamole,50
data\raw\food-101\images\lobster_bisque\3363407.jpg,lobster_bisque,59
data\raw\food-101\images\ice_cream\680155.jpg,ice_cream,57
data\raw\food-101\images\creme_brulee\3816246.jpg,creme_brulee,26
data\raw\food-101\images\carrot_cake\1242217.jpg,carrot_cake,13
data\raw\food-101\images\cheese_plate\791999.jpg,cheese_plate,15
data\raw\food-101\images\beignets\698757.jpg,beignets,6
data\raw\food-101\images\fish_and_chips\867221.jpg,fish_and_chips,37
data\raw\food-101\images\beef_carpaccio\3066825.jpg,beef_carpaccio,3
data\raw\food-101\images\dumplings\1230066.jpg,dumplings,31
data\raw\food-101\images\lobster_bisque\2131316.jpg,lobster_bisque,59
data\raw\food-101\images\grilled_salmon\206597.jpg,grilled_salmon,49
data\raw\food-101\images\hummus\584580.jpg,hummus,56
data\raw\food-101\images\hot_and_sour_soup\2367229.jpg,hot_and_sour_soup,53
data\raw\food-101\images\lasagna\1152016.jpg,lasagna,58
data\raw\food-101\images\cup_cakes\1666478.jpg,cup_cakes,28
data\raw\food-101\images\tacos\1638510.jpg,tacos,95
data\raw\food-101\images\hamburger\2100991.jpg,hamburger,52
data\raw\food-101\images\tacos\201955.jpg,tacos,95
data\raw\food-101\images\beef_carpaccio\3335158.jpg,beef_carpaccio,3
data\raw\food-101\images\prime_rib\2225.jpg,prime_rib,78
data\raw\food-101\images\pad_thai\420798.jpg,pad_thai,69
data\raw\food-101\images\frozen_yogurt\532164.jpg,frozen_yogurt,44
data\raw\food-101\images\donuts\2226530.jpg,donuts,30
data\raw\food-101\images\donuts\2613819.jpg,donuts,30
data\raw\food-101\images\fried_rice\1191151.jpg,fried_rice,43
data\raw\food-101\images\beef_tartare\3185389.jpg,beef_tartare,4
data\raw\food-101\images\hot_and_sour_soup\747668.jpg,hot_and_sour_soup,53
data\raw\food-101\images\ceviche\939703.jpg,ceviche,14
data\raw\food-101\images\waffles\584201.jpg,waffles,99
data\raw\food-101\images\french_onion_soup\370846.jpg,french_onion_soup,40
data\raw\food-101\images\dumplings\3727460.jpg,dumplings,31
data\raw\food-101\images\samosa\2160658.jpg,samosa,84
data\raw\food-101\images\panna_cotta\306067.jpg,panna_cotta,72
data\raw\food-101\images\breakfast_burrito\2230924.jpg,breakfast_burrito,9
data\raw\food-101\images\clam_chowder\1322415.jpg,clam_chowder,23
data\raw\food-101\images\fried_rice\338763.jpg,fried_rice,43
data\raw\food-101\images\pad_thai\1664382.jpg,pad_thai,69
data\raw\food-101\images\red_velvet_cake\155045.jpg,red_velvet_cake,82
data\raw\food-101\images\greek_salad\294404.jpg,greek_salad,47
data\raw\food-101\images\cheesecake\2029634.jpg,cheesecake,16
data\raw\food-101\images\lobster_bisque\1143478.jpg,lobster_bisque,59
data\raw\food-101\images\cup_cakes\3882026.jpg,cup_cakes,28
data\raw\food-101\images\greek_salad\1581258.jpg,greek_salad,47
data\raw\food-101\images\red_velvet_cake\1373641.jpg,red_velvet_cake,82
data\raw\food-101\images\frozen_yogurt\1165111.jpg,frozen_yogurt,44
data\raw\food-101\images\chocolate_cake\1342509.jpg,chocolate_cake,20
data\raw\food-101\images\ramen\2950172.jpg,ramen,80
data\raw\food-101\images\onion_rings\2049763.jpg,onion_rings,67
data\raw\food-101\images\huevos_rancheros\1123300.jpg,huevos_rancheros,55
data\raw\food-101\images\tacos\3002970.jpg,tacos,95
data\raw\food-101\images\nachos\1143351.jpg,nachos,65
data\raw\food-101\images\garlic_bread\3037636.jpg,garlic_bread,45
data\raw\food-101\images\hamburger\1852483.jpg,hamburger,52
data\raw\food-101\images\clam_chowder\1468647.jpg,clam_chowder,23
data\raw\food-101\images\edamame\906477.jpg,edamame,32
data\raw\food-101\images\tiramisu\3031184.jpg,tiramisu,97
data\raw\food-101\images\red_velvet_cake\3263068.jpg,red_velvet_cake,82
data\raw\food-101\images\nachos\210272.jpg,nachos,65
data\raw\food-101\images\tacos\2755297.jpg,tacos,95
data\raw\food-101\images\nachos\1662250.jpg,nachos,65
data\raw\food-101\images\french_fries\2338175.jpg,french_fries,39
data\raw\food-101\images\fried_calamari\936686.jpg,fried_calamari,42
data\raw\food-101\images\chicken_curry\1477067.jpg,chicken_curry,17
data\raw\food-101\images\spaghetti_carbonara\3059493.jpg,spaghetti_carbonara,90
data\raw\food-101\images\sashimi\114476.jpg,sashimi,85
data\raw\food-101\images\carrot_cake\907270.jpg,carrot_cake,13
data\raw\food-101\images\cup_cakes\1227638.jpg,cup_cakes,28
data\raw\food-101\images\onion_rings\3799671.jpg,onion_rings,67
data\raw\food-101\images\club_sandwich\723071.jpg,club_sandwich,24
data\raw\food-101\images\chicken_curry\3203794.jpg,chicken_curry,17
data\raw\food-101\images\cup_cakes\1300498.jpg,cup_cakes,28
data\raw\food-101\images\spring_rolls\406134.jpg,spring_rolls,91
data\raw\food-101\images\beef_tartare\3891016.jpg,beef_tartare,4
data\raw\food-101\images\filet_mignon\3359312.jpg,filet_mignon,36
data\raw\food-101\images\prime_rib\10682.jpg,prime_rib,78
data\raw\food-101\images\guacamole\1476712.jpg,guacamole,50
data\raw\food-101\images\caprese_salad\2027585.jpg,caprese_salad,12
data\raw\food-101\images\lobster_bisque\820485.jpg,lobster_bisque,59
data\raw\food-101\images\hot_and_sour_soup\3045408.jpg,hot_and_sour_soup,53
data\raw\food-101\images\french_fries\191085.jpg,french_fries,39
data\raw\food-101\images\escargots\1526536.jpg,escargots,34
data\raw\food-101\images\macarons\246785.jpg,macarons,62
